Country,Limiting Magnitude,Date,Latitude_x,Longitude_x,Latitude_y,Longitude_y,Park
United States - Kansas,3,2009-03-25,36.0534,-112.084,36.107,-112.113,Grand Canyon National Park
United States - Louisiana,2,2014-04-20,36.0534,-112.084,36.107,-112.113,Grand Canyon National Park
United States - Maine,4,2010-03-10,36.0534,-112.084,36.107,-112.113,Grand Canyon National Park
United States - Maryland,3,2015-09-12,36.0534,-112.084,36.107,-112.113,Grand Canyon National Park
United States - Massachusetts,4,2017-11-15,36.0534,-112.084,36.107,-112.113,Grand Canyon National Park
United States - Michigan,5,2007-03-09,36.0534,-112.084,36.107,-112.113,Grand Canyon National Park
United States - Missouri,3,2013-05-07,36.0534,-112.084,36.107,-112.113,Grand Canyon National Park
United States - Nevada,3,2013-03-12,36.0534,-112.084,36.107,-112.113,Grand Canyon National Park
United States - New Hampshire,3,2009-03-25,36.0534,-112.084,36.107,-112.113,Grand Canyon National Park
United States - New Jersey,4,2008-02-23,36.0534,-112.084,36.107,-112.113,Grand Canyon National Park
United States - New Mexico,3,2011-03-05,36.0534,-112.084,36.107,-112.113,Grand Canyon National Park
United States - New York,4,2017-01-06,36.0534,-112.084,36.107,-112.113,Grand Canyon National Park
United States - North Carolina,5,2009-03-18,36.0534,-112.084,36.107,-112.113,Grand Canyon National Park
United States - Ohio,4,2012-04-18,36.0534,-112.084,36.107,-112.113,Grand Canyon National Park
United States - Oklahoma,5,2011-03-01,36.0534,-112.084,36.107,-112.113,Grand Canyon National Park
United States - Oregon,3,2016-02-07,36.0534,-112.084,36.107,-112.113,Grand Canyon National Park
United States - Pennsylvania,5,2011-03-01,36.0534,-112.084,36.107,-112.113,Grand Canyon National Park
United States - South Carolina,4,2014-02-21,36.0534,-112.084,36.107,-112.113,Grand Canyon National Park
United States - Tennessee,2,2009-03-17,36.0534,-112.084,36.107,-112.113,Grand Canyon National Park
United States - Texas,6,2009-03-19,36.0534,-112.084,36.107,-112.113,Grand Canyon National Park
United States - Utah,-999,2014-05-25,36.0534,-112.084,36.107,-112.113,Grand Canyon National Park
United States - Virginia,5,2018-07-07,36.0534,-112.084,36.107,-112.113,Grand Canyon National Park
United States - Washington,3,2016-02-02,36.0534,-112.084,36.107,-112.113,Grand Canyon National Park
United States - Wisconsin,4,2012-04-18,36.0534,-112.084,36.107,-112.113,Grand Canyon National Park
United States - Arizona,6,2014-05-21,31.8853,-110.94,32.2967,-111.167,Saguaro National Park
United States - Arkansas,3,2015-03-19,31.8853,-110.94,32.2967,-111.167,Saguaro National Park
United States - California,6,2012-02-19,31.8853,-110.94,32.2967,-111.167,Saguaro National Park
United States - Colorado,5,2008-03-06,31.8853,-110.94,32.2967,-111.167,Saguaro National Park
United States - Connecticut,4,2011-03-02,31.8853,-110.94,32.2967,-111.167,Saguaro National Park
United States - Florida,5,2007-03-20,31.8853,-110.94,32.2967,-111.167,Saguaro National Park
United States - Georgia,4,2011-03-01,31.8853,-110.94,32.2967,-111.167,Saguaro National Park
United States - Illinois,4,2012-01-17,31.8853,-110.94,32.2967,-111.167,Saguaro National Park
United States - Indiana,4,2007-03-08,31.8853,-110.94,32.2967,-111.167,Saguaro National Park
United States - Iowa,2,2010-03-04,31.8853,-110.94,32.2967,-111.167,Saguaro National Park
United States - Kansas,3,2009-03-25,31.8853,-110.94,32.2967,-111.167,Saguaro National Park
United States - Louisiana,2,2014-04-20,31.8853,-110.94,32.2967,-111.167,Saguaro National Park
United States - Maine,4,2010-03-10,31.8853,-110.94,32.2967,-111.167,Saguaro National Park
United States - Maryland,3,2015-05-05,31.8853,-110.94,32.2967,-111.167,Saguaro National Park
United States - Massachusetts,4,2017-09-12,31.8853,-110.94,32.2967,-111.167,Saguaro National Park
United States - Michigan,5,2007-03-09,31.8853,-110.94,32.2967,-111.167,Saguaro National Park
United States - Missouri,3,2013-05-07,31.8853,-110.94,32.2967,-111.167,Saguaro National Park
United States - Nevada,3,2011-03-23,31.8853,-110.94,32.2967,-111.167,Saguaro National Park
United States - New Hampshire,3,2006-03-23,31.8853,-110.94,32.2967,-111.167,Saguaro National Park
United States - New Jersey,4,2008-02-25,31.8853,-110.94,32.2967,-111.167,Saguaro National Park
United States - New Mexico,3,2010-03-15,31.8853,-110.94,32.2967,-111.167,Saguaro National Park
United States - New York,4,2006-03-27,31.8853,-110.94,32.2967,-111.167,Saguaro National Park
United States - North Carolina,5,2009-03-17,31.8853,-110.94,32.2967,-111.167,Saguaro National Park
United States - Ohio,4,2012-04-19,31.8853,-110.94,32.2967,-111.167,Saguaro National Park
United States - Oklahoma,5,2011-02-21,31.8853,-110.94,32.2967,-111.167,Saguaro National Park
United States - Oregon,3,2016-02-07,31.8853,-110.94,32.2967,-111.167,Saguaro National Park
United States - Pennsylvania,5,2011-03-24,31.8853,-110.94,32.2967,-111.167,Saguaro National Park
United States - South Carolina,4,2014-02-21,31.8853,-110.94,32.2967,-111.167,Saguaro National Park
United States - Tennessee,2,2006-03-28,31.8853,-110.94,32.2967,-111.167,Saguaro National Park
United States - Texas,6,2009-03-19,31.8853,-110.94,32.2967,-111.167,Saguaro National Park
United States - Utah,-999,2014-05-26,31.8853,-110.94,32.2967,-111.167,Saguaro National Park
United States - Virginia,5,2008-03-01,31.8853,-110.94,32.2967,-111.167,Saguaro National Park
United States - Washington,3,2016-04-01,31.8853,-110.94,32.2967,-111.167,Saguaro National Park
United States - Wisconsin,4,2011-03-28,31.8853,-110.94,32.2967,-111.167,Saguaro National Park
United States - Arizona,6,2010-03-11,32.1999,-111.03,32.2967,-111.167,Saguaro National Park
United States - Arkansas,3,2014-04-25,32.1999,-111.03,32.2967,-111.167,Saguaro National Park
United States - California,6,2015-07-16,32.1999,-111.03,32.2967,-111.167,Saguaro National Park
United States - Colorado,5,2017-02-25,32.1999,-111.03,32.2967,-111.167,Saguaro National Park
United States - Connecticut,4,2010-03-09,32.1999,-111.03,32.2967,-111.167,Saguaro National Park
United States - Florida,5,2008-03-03,32.1999,-111.03,32.2967,-111.167,Saguaro National Park
United States - Georgia,4,2011-03-24,32.1999,-111.03,32.2967,-111.167,Saguaro National Park
United States - Illinois,4,2017-01-18,32.1999,-111.03,32.2967,-111.167,Saguaro National Park
United States - Indiana,4,2009-03-19,32.1999,-111.03,32.2967,-111.167,Saguaro National Park
United States - Iowa,2,2017-12-17,32.1999,-111.03,32.2967,-111.167,Saguaro National Park
United States - Kansas,3,2009-03-25,32.1999,-111.03,32.2967,-111.167,Saguaro National Park
United States - Louisiana,2,2010-03-19,32.1999,-111.03,32.2967,-111.167,Saguaro National Park
United States - Maine,4,2012-03-19,32.1999,-111.03,32.2967,-111.167,Saguaro National Park
United States - Maryland,3,2015-03-20,32.1999,-111.03,32.2967,-111.167,Saguaro National Park
United States - Massachusetts,4,2006-03-27,32.1999,-111.03,32.2967,-111.167,Saguaro National Park
United States - Michigan,5,2006-03-31,32.1999,-111.03,32.2967,-111.167,Saguaro National Park
United States - Missouri,3,2011-02-22,32.1999,-111.03,32.2967,-111.167,Saguaro National Park
United States - Nevada,3,2013-03-10,32.1999,-111.03,32.2967,-111.167,Saguaro National Park
United States - New Hampshire,3,2008-03-06,32.1999,-111.03,32.2967,-111.167,Saguaro National Park
United States - New Jersey,4,2013-02-06,32.1999,-111.03,32.2967,-111.167,Saguaro National Park
United States - New Mexico,3,2008-02-25,32.1999,-111.03,32.2967,-111.167,Saguaro National Park
United States - New York,4,2009-03-27,32.1999,-111.03,32.2967,-111.167,Saguaro National Park
United States - North Carolina,5,2017-05-15,32.1999,-111.03,32.2967,-111.167,Saguaro National Park
United States - Ohio,4,2016-05-30,32.1999,-111.03,32.2967,-111.167,Saguaro National Park
United States - Oklahoma,5,2012-03-17,32.1999,-111.03,32.2967,-111.167,Saguaro National Park
United States - Oregon,3,2016-03-03,32.1999,-111.03,32.2967,-111.167,Saguaro National Park
United States - Pennsylvania,5,2010-03-16,32.1999,-111.03,32.2967,-111.167,Saguaro National Park
United States - South Carolina,4,2009-03-21,32.1999,-111.03,32.2967,-111.167,Saguaro National Park
United States - Tennessee,2,2013-05-08,32.1999,-111.03,32.2967,-111.167,Saguaro National Park
United States - Texas,6,2009-03-29,32.1999,-111.03,32.2967,-111.167,Saguaro National Park
United States - Utah,-999,2014-05-21,32.1999,-111.03,32.2967,-111.167,Saguaro National Park
United States - Virginia,5,2008-03-02,32.1999,-111.03,32.2967,-111.167,Saguaro National Park
United States - Washington,3,2011-03-31,32.1999,-111.03,32.2967,-111.167,Saguaro National Park
United States - Wisconsin,4,2012-03-15,32.1999,-111.03,32.2967,-111.167,Saguaro National Park
United States - Arizona,6,2010-03-11,32.2629,-110.96600000000001,32.2967,-111.167,Saguaro National Park
United States - Arkansas,3,2017-09-07,32.2629,-110.96600000000001,32.2967,-111.167,Saguaro National Park
United States - California,6,2015-07-23,32.2629,-110.96600000000001,32.2967,-111.167,Saguaro National Park
United States - Colorado,5,2017-01-20,32.2629,-110.96600000000001,32.2967,-111.167,Saguaro National Park
United States - Connecticut,4,2010-03-09,32.2629,-110.96600000000001,32.2967,-111.167,Saguaro National Park
United States - Florida,5,2009-03-20,32.2629,-110.96600000000001,32.2967,-111.167,Saguaro National Park
United States - Georgia,4,2011-03-03,32.2629,-110.96600000000001,32.2967,-111.167,Saguaro National Park
United States - Illinois,4,2017-01-27,32.2629,-110.96600000000001,32.2967,-111.167,Saguaro National Park
United States - Indiana,4,2009-03-19,32.2629,-110.96600000000001,32.2967,-111.167,Saguaro National Park
United States - Iowa,2,2006-03-25,32.2629,-110.96600000000001,32.2967,-111.167,Saguaro National Park
United States - Kansas,3,2009-03-29,32.2629,-110.96600000000001,32.2967,-111.167,Saguaro National Park
United States - Louisiana,2,2016-01-06,32.2629,-110.96600000000001,32.2967,-111.167,Saguaro National Park
United States - Maine,4,2012-03-19,32.2629,-110.96600000000001,32.2967,-111.167,Saguaro National Park
United States - Maryland,3,2006-03-25,32.2629,-110.96600000000001,32.2967,-111.167,Saguaro National Park
United States - Massachusetts,4,2017-03-21,32.2629,-110.96600000000001,32.2967,-111.167,Saguaro National Park
United States - Michigan,5,2007-03-26,32.2629,-110.96600000000001,32.2967,-111.167,Saguaro National Park
United States - Missouri,3,2011-02-22,32.2629,-110.96600000000001,32.2967,-111.167,Saguaro National Park
United States - Nevada,3,2013-02-01,32.2629,-110.96600000000001,32.2967,-111.167,Saguaro National Park
United States - New Hampshire,3,2007-03-27,32.2629,-110.96600000000001,32.2967,-111.167,Saguaro National Park
United States - New Jersey,4,2012-02-20,32.2629,-110.96600000000001,32.2967,-111.167,Saguaro National Park
United States - New Mexico,3,2009-03-18,32.2629,-110.96600000000001,32.2967,-111.167,Saguaro National Park
United States - New York,4,2007-03-25,32.2629,-110.96600000000001,32.2967,-111.167,Saguaro National Park
United States - North Carolina,5,2017-05-18,32.2629,-110.96600000000001,32.2967,-111.167,Saguaro National Park
United States - Ohio,4,2014-04-20,32.2629,-110.96600000000001,32.2967,-111.167,Saguaro National Park
United States - Oklahoma,5,2011-02-28,32.2629,-110.96600000000001,32.2967,-111.167,Saguaro National Park
United States - Oregon,3,2016-03-03,32.2629,-110.96600000000001,32.2967,-111.167,Saguaro National Park
United States - Pennsylvania,5,2010-03-10,32.2629,-110.96600000000001,32.2967,-111.167,Saguaro National Park
United States - South Carolina,4,2009-03-20,32.2629,-110.96600000000001,32.2967,-111.167,Saguaro National Park
United States - Tennessee,2,2014-02-24,32.2629,-110.96600000000001,32.2967,-111.167,Saguaro National Park
United States - Texas,6,2006-03-23,32.2629,-110.96600000000001,32.2967,-111.167,Saguaro National Park
United States - Utah,-999,2015-12-14,32.2629,-110.96600000000001,32.2967,-111.167,Saguaro National Park
United States - Virginia,5,2008-03-05,32.2629,-110.96600000000001,32.2967,-111.167,Saguaro National Park
United States - Washington,3,2011-03-22,32.2629,-110.96600000000001,32.2967,-111.167,Saguaro National Park
United States - Wisconsin,4,2012-04-11,32.2629,-110.96600000000001,32.2967,-111.167,Saguaro National Park
United States - Arizona,6,2010-03-11,32.4025,-111.00200000000001,32.2967,-111.167,Saguaro National Park
United States - Arkansas,3,2017-02-22,32.4025,-111.00200000000001,32.2967,-111.167,Saguaro National Park
United States - California,6,2015-02-22,32.4025,-111.00200000000001,32.2967,-111.167,Saguaro National Park
United States - Colorado,5,2017-02-25,32.4025,-111.00200000000001,32.2967,-111.167,Saguaro National Park
United States - Connecticut,4,2010-03-10,32.4025,-111.00200000000001,32.2967,-111.167,Saguaro National Park
United States - Florida,5,2010-03-13,32.4025,-111.00200000000001,32.2967,-111.167,Saguaro National Park
United States - Georgia,4,2011-02-21,32.4025,-111.00200000000001,32.2967,-111.167,Saguaro National Park
United States - Illinois,4,2017-02-01,32.4025,-111.00200000000001,32.2967,-111.167,Saguaro National Park
United States - Indiana,4,2009-03-19,32.4025,-111.00200000000001,32.2967,-111.167,Saguaro National Park
United States - Iowa,2,2012-02-21,32.4025,-111.00200000000001,32.2967,-111.167,Saguaro National Park
United States - Kansas,3,2006-03-23,32.4025,-111.00200000000001,32.2967,-111.167,Saguaro National Park
United States - Louisiana,2,2016-01-03,32.4025,-111.00200000000001,32.2967,-111.167,Saguaro National Park
United States - Maine,4,2012-03-20,32.4025,-111.00200000000001,32.2967,-111.167,Saguaro National Park
United States - Maryland,3,2007-03-08,32.4025,-111.00200000000001,32.2967,-111.167,Saguaro National Park
United States - Massachusetts,4,2017-03-29,32.4025,-111.00200000000001,32.2967,-111.167,Saguaro National Park
United States - Michigan,5,2007-03-26,32.4025,-111.00200000000001,32.2967,-111.167,Saguaro National Park
United States - Missouri,3,2012-01-14,32.4025,-111.00200000000001,32.2967,-111.167,Saguaro National Park
United States - Nevada,3,2014-03-29,32.4025,-111.00200000000001,32.2967,-111.167,Saguaro National Park
United States - New Hampshire,3,2007-03-20,32.4025,-111.00200000000001,32.2967,-111.167,Saguaro National Park
United States - New Jersey,4,2015-05-19,32.4025,-111.00200000000001,32.2967,-111.167,Saguaro National Park
United States - New Mexico,3,2009-03-18,32.4025,-111.00200000000001,32.2967,-111.167,Saguaro National Park
United States - New York,4,2008-02-25,32.4025,-111.00200000000001,32.2967,-111.167,Saguaro National Park
United States - North Carolina,5,2017-03-21,32.4025,-111.00200000000001,32.2967,-111.167,Saguaro National Park
United States - Ohio,4,2015-10-11,32.4025,-111.00200000000001,32.2967,-111.167,Saguaro National Park
United States - Oklahoma,5,2011-02-28,32.4025,-111.00200000000001,32.2967,-111.167,Saguaro National Park
United States - Oregon,3,2016-03-03,32.4025,-111.00200000000001,32.2967,-111.167,Saguaro National Park
United States - Pennsylvania,5,2010-03-08,32.4025,-111.00200000000001,32.2967,-111.167,Saguaro National Park
United States - South Carolina,4,2006-03-27,32.4025,-111.00200000000001,32.2967,-111.167,Saguaro National Park
United States - Tennessee,2,2016-02-03,32.4025,-111.00200000000001,32.2967,-111.167,Saguaro National Park
United States - Texas,6,2006-03-28,32.4025,-111.00200000000001,32.2967,-111.167,Saguaro National Park
United States - Utah,-999,2014-05-19,32.4025,-111.00200000000001,32.2967,-111.167,Saguaro National Park
United States - Virginia,5,2010-03-17,32.4025,-111.00200000000001,32.2967,-111.167,Saguaro National Park
United States - Washington,3,2013-03-07,32.4025,-111.00200000000001,32.2967,-111.167,Saguaro National Park
United States - Wisconsin,4,2010-03-05,32.4025,-111.00200000000001,32.2967,-111.167,Saguaro National Park
United States - Arizona,6,2010-03-11,32.434,-111.012,32.2967,-111.167,Saguaro National Park
United States - Arkansas,3,2017-02-25,32.434,-111.012,32.2967,-111.167,Saguaro National Park
United States - California,6,2015-05-19,32.434,-111.012,32.2967,-111.167,Saguaro National Park
United States - Colorado,5,2017-03-29,32.434,-111.012,32.2967,-111.167,Saguaro National Park
United States - Connecticut,4,2010-03-10,32.434,-111.012,32.2967,-111.167,Saguaro National Park
United States - Florida,5,2010-03-13,32.434,-111.012,32.2967,-111.167,Saguaro National Park
United States - Georgia,4,2011-03-04,32.434,-111.012,32.2967,-111.167,Saguaro National Park
